Path,Type,Event frame,Sequence frame,Player_1 keypoints,Player_2 keypoints,people boxes,racket boxes,table boxes,ball boxes
videos/game_1.mp4,empty_event,71452,-2,"[[324.0040588378906, 378.2015380859375, 1.0128467082977295], [324.0040588378906, 365.2615051269531, 0.6991259455680847], [312.5295104980469, 368.1370544433594, 0.7689281702041626], [265.1971435546875, 371.01263427734375, 0.10157423466444016], [265.1971435546875, 371.01263427734375, 0.8002005219459534], [303.9236145019531, 419.8973083496094, 0.192487895488739], [206.3902587890625, 427.08624267578125, 0.16679851710796356], [303.9236145019531, 503.2888488769531, 0.055122677236795425], [196.35006713867188, 539.2334594726562, 0.4028177857398987], [306.7922668457031, 527.731201171875, 0.10485780984163284], [265.1971435546875, 543.546875, 0.44787082076072693], [265.1971435546875, 544.9846801757812, 0.13618353009223938], [197.78439331054688, 557.9246826171875, 0.15149617195129395], [342.6501159667969, 629.81396484375, 0.3176298439502716], [213.5618438720703, 671.5097045898438, 0.41084155440330505], [364.1648254394531, 733.33447265625, 0.538914144039154], [179.1383056640625, 822.47705078125, 0.4093674421310425]]","[[1701.19091796875, 411.1645202636719, 0.7309094071388245], [1705.485107421875, 401.1037292480469, 0.6118334531784058], [1701.19091796875, 402.541015625, 0.5038480162620544], [1736.97509765625, 395.354736328125, 0.7251504063606262], [1739.837890625, 395.354736328125, 0.2815539836883545], [1738.406494140625, 444.22137451171875, 0.22990381717681885], [1785.6416015625, 438.4723815917969, 0.11733248084783554], [1745.5634765625, 517.5213623046875, 0.3516845703125], [1736.97509765625, 527.5821533203125, 0.040347784757614136], [1672.5635986328125, 508.8978271484375, 0.34968048334121704], [1669.7008056640625, 520.3958129882812, 0.056623246520757675], [1794.2298583984375, 599.44482421875, 0.08980820327997208], [1824.2884521484375, 598.0076293945312, 0.08185523003339767], [1688.30859375, 721.6115112304688, 0.45495176315307617], [1749.857421875, 664.121337890625, 0.09455788880586624], [1765.6025390625, 846.6526489257812, 0.23753203451633453], [1732.6810302734375, 751.7938232421875, 0.2445833384990692]]",[],"[([285.0, 544.0, 1482.0, 922.0], 0.514413595199585), ([854.0, 547.0, 1434.0, 931.0], 0.1937604397535324), ([277.0, 527.0, 1417.0, 696.0], 0.1840663254261016), ([319.0, 533.0, 825.0, 911.0], 0.0262457784265279)]",[],[]
videos/game_1.mp4,empty_event,71452,-1,"[[323.05621337890625, 377.5523986816406, 0.9629082083702087], [323.05621337890625, 364.623779296875, 0.9513831734657288], [310.1548156738281, 367.49676513671875, 0.8545214533805847], [265.7167053222656, 370.3697814941406, 0.0791499987244606], [265.7167053222656, 373.24285888671875, 0.6391910314559937], [302.9873962402344, 419.2113037109375, 0.1775694638490677], [205.51023864746094, 427.83038330078125, 0.2042001634836197], [270.0171813964844, 495.3465576171875, 0.0494651272892952], [194.04234313964844, 541.3150634765625, 0.5165024399757385], [304.4208679199219, 529.8229370117188, 0.075102798640728], [264.283203125, 544.1881103515625, 0.34864914417266846], [261.416259765625, 544.1881103515625, 0.1262543946504593], [199.7762908935547, 558.55322265625, 0.1549098789691925], [343.1250305175781, 628.9424438476562, 0.28164535760879517], [214.1111602783203, 670.6013793945312, 0.3783229887485504], [364.6273498535156, 732.3715209960938, 0.5709614157676697], [178.2739715576172, 822.8719482421875, 0.35808804631233215]]","[[1702.1409912109375, 410.25152587890625, 0.8297626972198486], [1707.874267578125, 398.7349853515625, 0.7150865793228149], [1700.7073974609375, 400.174560546875, 0.5593997836112976], [1737.974609375, 394.416259765625, 0.5036701560020447], [1740.84130859375, 394.416259765625, 0.19370882213115692], [1742.274658203125, 439.0428771972656, 0.2512539029121399], [1788.141845703125, 437.6033020019531, 0.09508223086595535], [1748.008056640625, 509.5816955566406, 0.39930665493011475], [1735.1077880859375, 519.65869140625, 0.042375851422548294], [1674.9072265625, 500.9443359375, 0.18905891478061676], [1660.57373046875, 503.8234558105469, 0.05650701746344566], [1796.741943359375, 597.3953857421875, 0.08910464495420456], [1822.5421142578125, 597.3953857421875, 0.06381068378686905], [1689.2406005859375, 721.1981811523438, 0.42584508657455444], [1749.44140625, 662.1759033203125, 0.10045095533132553], [1765.208251953125, 846.4406127929688, 0.2227533608675003], [1735.1077880859375, 751.42919921875, 0.24118629097938538]]",[],"[([284.0, 542.0, 1480.0, 922.0], 0.5515956878662109), ([307.0, 523.0, 1451.0, 700.0], 0.2905096709728241), ([870.0, 546.0, 1442.0, 938.0], 0.1800491511821746), ([319.0, 532.0, 826.0, 912.0], 0.036284003406763), ([859.0, 535.0, 1442.0, 688.0], 0.0175550635904073)]",[],[]
videos/game_1.mp4,empty_event,71452,0,"[[322.93133544921875, 377.7044372558594, 1.255010962486267], [322.93133544921875, 364.757568359375, 0.8810818791389465], [309.9951477050781, 367.6346435546875, 1.032386302947998], [318.6192626953125, 369.07318115234375, 0.09479065239429474], [263.9997863769531, 374.82733154296875, 0.6868956089019775], [304.2457275390625, 419.4220886230469, 0.18630746006965637], [205.06825256347656, 428.0533447265625, 0.19901975989341736], [272.6239318847656, 499.9803466796875, 0.05217933654785156], [192.13206481933594, 541.6980590820312, 0.47489413619041443], [299.93365478515625, 534.50537109375, 0.05462496355175972], [253.93832397460938, 546.013671875, 0.26308146119117737], [262.5624694824219, 544.5751342773438, 0.12874101102352142], [199.31883239746094, 557.52197265625, 0.153601735830307], [343.0543212890625, 629.4490356445312, 0.31287330389022827], [213.69236755371094, 671.1666870117188, 0.4402915835380554], [364.6146240234375, 733.02392578125, 0.5863077044487], [177.75851440429688, 823.6519775390625, 0.38875049352645874]]","[[1704.1112060546875, 407.2919921875, 0.6811671257019043], [1709.83349609375, 397.2244567871094, 0.6731927990913391], [1702.6806640625, 397.2244567871094, 0.5080634355545044], [1738.4439697265625, 394.3480224609375, 0.4931202828884125], [1742.735595703125, 392.9098205566406, 0.1821792721748352], [1744.1661376953125, 438.9327087402344, 0.2344561070203781], [1787.0819091796875, 433.17987060546875, 0.08298834413290024], [1749.88818359375, 509.40521240234375, 0.3203757107257843], [1758.471435546875, 518.0344848632812, 0.024484366178512573], [1685.514404296875, 496.4613037109375, 0.23391877114772797], [1678.36181640625, 506.52880859375, 0.029281875118613243], [1795.6651611328125, 595.6981201171875, 0.08227360993623734], [1824.2757568359375, 595.6981201171875, 0.0713721290230751], [1692.6671142578125, 720.82275390625, 0.3643166422843933], [1749.88818359375, 657.5413208007812, 0.09161929786205292], [1764.1934814453125, 844.5092163085938, 0.24027250707149506], [1738.4439697265625, 753.9017333984375, 0.26289987564086914]]",[],"[([284.0, 543.0, 1477.0, 923.0], 0.524427592754364), ([836.0, 536.0, 1425.0, 938.0], 0.2053521871566772), ([268.0, 527.0, 1412.0, 695.0], 0.2001954466104507), ([349.0, 492.0, 871.0, 925.0], 0.0210009887814521)]",[],[]
videos/game_1.mp4,empty_event,71452,1,"[[321.5150146484375, 378.1388854980469, 0.9332947134971619], [321.5150146484375, 363.7449645996094, 0.64668208360672], [308.587158203125, 368.0631408691406, 0.8965012431144714], [264.0579528808594, 372.38128662109375, 0.10110870003700256], [264.0579528808594, 375.26007080078125, 0.6732544302940369], [302.8414611816406, 421.3205261230469, 0.17780578136444092], [205.1643829345703, 428.5174255371094, 0.17579658329486847], [276.98577880859375, 504.8050231933594, 0.07235155999660492], [190.80010986328125, 540.7897338867188, 0.3725660741329193], [298.5321960449219, 537.9109497070312, 0.06809088587760925], [245.38438415527344, 547.9866333007812, 0.2775188684463501], [268.3671875, 546.5472412109375, 0.11867582052946091], [197.9822540283203, 556.6229858398438, 0.12594808638095856], [341.625, 630.0317993164062, 0.2972200810909271], [210.9101104736328, 671.7741088867188, 0.4292040169239044], [363.1714172363281, 735.1071166992188, 0.513126790523529], [176.43585205078125, 822.9098510742188, 0.34929966926574707]]","[[1704.5867919921875, 403.0875549316406, 0.8943265676498413], [1708.8800048828125, 391.57080078125, 0.6959054470062256], [1703.15576171875, 393.0104064941406, 0.6575914025306702], [1740.362548828125, 387.2520446777344, 0.5552158951759338], [1741.7935791015625, 387.2520446777344, 0.2512170672416687], [1748.9486083984375, 437.6378173828125, 0.21670444309711456], [1780.4312744140625, 427.5606689453125, 0.09076706320047379], [1748.9486083984375, 512.4966430664062, 0.3385295569896698], [1760.39697265625, 519.6946411132812, 0.05454267933964729], [1687.41455078125, 490.9027404785156, 0.28247687220573425], [1688.8455810546875, 498.1007080078125, 0.084195077419281], [1800.4656982421875, 597.4326782226562, 0.08446989208459854], [1826.22412109375, 591.67431640625, 0.05725730210542679], [1694.5697021484375, 718.3585205078125, 0.44437164068222046], [1748.9486083984375, 656.4560546875, 0.07587268948554993], [1764.6900634765625, 845.042724609375, 0.21836230158805847], [1737.50048828125, 754.348388671875, 0.2593289017677307]]",[],"[([281.0, 543.0, 1481.0, 922.0], 0.5311240553855896), ([269.0, 526.0, 1426.0, 697.0], 0.2060789763927459), ([854.0, 544.0, 1436.0, 932.0], 0.2037930786609649), ([351.0, 493.0, 866.0, 925.0], 0.0241277012974023), ([861.0, 535.0, 1443.0, 689.0], 0.0106475856155157)]",[],[]
videos/game_1.mp4,empty_event,71452,2,"[[319.4646301269531, 378.5967102050781, 0.713304340839386], [319.4646301269531, 362.7933349609375, 1.0703829526901245], [306.5204772949219, 368.5400085449219, 0.6384801268577576], [263.3733215332031, 374.28668212890625, 0.10188218206167221], [261.93505859375, 374.28668212890625, 0.8286373019218445], [305.08221435546875, 421.69677734375, 0.1554306000471115], [200.09078979492188, 426.0067443847656, 0.18678677082061768], [296.45281982421875, 507.8968811035156, 0.0471351258456707], [188.58489990234375, 540.9402465820312, 0.3531240224838257], [295.0145568847656, 538.06689453125, 0.06185442581772804], [238.92324829101562, 549.5602416992188, 0.2947540879249573], [267.6880187988281, 546.6868896484375, 0.13087144494056702], [195.77609252929688, 555.3069458007812, 0.12141003459692001], [343.9146728515625, 631.4503784179688, 0.2581053674221039], [210.15847778320312, 671.6771240234375, 0.4247564673423767], [364.0500183105469, 733.453857421875, 0.45300862193107605], [177.07899475097656, 823.9639892578125, 0.35921812057495117]]","[[1703.1082763671875, 399.99169921875, 1.3206387758255005], [1707.40087890625, 388.497802734375, 0.8087311387062073], [1703.1082763671875, 389.9345397949219, 0.8489365577697754], [1738.8792724609375, 387.06109619140625, 0.5295109152793884], [1741.740966796875, 387.06109619140625, 0.27899956703186035], [1753.1876220703125, 437.3468017578125, 0.21272003650665283], [1786.0968017578125, 427.2896423339844, 0.09837349504232407], [1747.4642333984375, 517.803955078125, 0.33255064487457275], [1761.7725830078125, 520.6773681640625, 0.05048445239663124], [1683.0767822265625, 481.8855895996094, 0.3793877959251404], [1685.9383544921875, 491.94268798828125, 0.07740619033575058], [1801.8359375, 596.8243408203125, 0.09471888840198517], [1826.16015625, 592.51416015625, 0.05176008492708206], [1695.9542236328125, 718.94677734375, 0.4304811954498291], [1750.3258056640625, 657.1671752929688, 0.10326438397169113], [1766.065185546875, 846.816162109375, 0.23563921451568604], [1737.4483642578125, 753.428466796875, 0.24098517000675201]]",[],"[([284.0, 542.0, 1478.0, 922.0], 0.5136416554450989), ([854.0, 545.0, 1436.0, 931.0], 0.1940090805292129), ([308.0, 524.0, 1449.0, 700.0], 0.1760711967945099), ([352.0, 495.0, 868.0, 925.0], 0.0229941010475158)]",[],[]
videos/game_1.mp4,empty_event,71502,-2,"[[276.0646057128906, 436.5323486328125, 0.9801669716835022], [280.3738098144531, 420.7322082519531, 1.3927788734436035], [263.1369323730469, 427.91412353515625, 1.1962898969650269], [283.2466735839844, 410.6775817871094, 0.25042596459388733], [222.91748046875, 419.2958679199219, 0.8125656843185425], [296.1743469238281, 425.0413513183594, 0.2366437464952469], [166.89755249023438, 439.4051208496094, 0.20950749516487122], [324.90252685546875, 439.4051208496094, 0.3366968333721161], [128.114501953125, 512.6603393554688, 0.09040065854787827], [293.3014831542969, 525.5877075195312, 0.3548216223716736], [108.0047836303711, 551.4425048828125, 0.1293671727180481], [267.4461669921875, 547.1334228515625, 0.2838898301124573], [187.00726318359375, 551.4425048828125, 0.29214122891426086], [340.7030029296875, 629.0068359375, 0.3266661763191223], [192.75291442871094, 669.225341796875, 0.5312844514846802], [365.1219482421875, 732.4259033203125, 0.5668409466743469], [175.51600646972656, 824.3540649414062, 0.3731190264225006]]","[[1719.6046142578125, 369.1127014160156, 1.9351680278778076], [1731.0733642578125, 357.61553955078125, 3.3329288959503174], [1716.7374267578125, 359.05267333984375, 2.9771170616149902], [1766.9132080078125, 360.4898376464844, 1.3497892618179321], [1719.6046142578125, 360.4898376464844, 0.189182847738266], [1807.0537109375, 419.4128112792969, 0.3190905749797821], [1729.6396484375, 422.2870788574219, 0.2792149484157562], [1811.3546142578125, 499.8929748535156, 0.27923783659935], [1660.8272705078125, 456.7785949707031, 0.4972074031829834], [1751.1435546875, 452.4671630859375, 0.5546896457672119], [1629.2880859375, 399.2927551269531, 0.4730670750141144], [1827.1241455078125, 581.810302734375, 0.1284404844045639], [1771.2138671875, 581.810302734375, 0.23163262009620667], [1776.9482421875, 698.2190551757812, 0.7685958743095398], [1731.0733642578125, 657.9790649414062, 0.7289886474609375], [1786.9833984375, 847.6822509765625, 0.3756048083305359], [1729.6396484375, 751.3934936523438, 0.5792993307113647]]",[],"[([294.0, 544.0, 1476.0, 922.0], 0.5092707276344299), ([829.0, 535.0, 1427.0, 938.0], 0.197487786412239), ([266.0, 527.0, 1427.0, 697.0], 0.143663004040718), ([351.0, 495.0, 869.0, 924.0], 0.0223263558000326)]",[],[]
videos/game_1.mp4,empty_event,71502,-1,"[[276.7170104980469, 435.8180236816406, 1.3109954595565796], [281.0326232910156, 424.3125, 1.0052756071090698], [265.20867919921875, 427.1888732910156, 1.2078628540039062], [285.3482666015625, 407.05419921875, 0.26016750931739807], [223.49093627929688, 417.1215515136719, 0.5660856366157532], [298.2951354980469, 424.3125, 0.2646516263484955], [161.63360595703125, 441.5707702636719, 0.17351134121418], [322.7503356933594, 435.8180236816406, 0.27137166261672974], [132.8627471923828, 507.7276306152344, 0.14630593359470367], [293.9794921875, 527.8623046875, 0.2750234007835388], [118.4773178100586, 546.5587768554688, 0.09519155323505402], [270.96282958984375, 549.4351806640625, 0.33133643865585327], [186.0888214111328, 550.8733520507812, 0.24588893353939056], [342.88995361328125, 632.850341796875, 0.32398372888565063], [193.28152465820312, 671.6814575195312, 0.6322595477104187], [364.46807861328125, 730.6473388671875, 0.45055195689201355], [174.58047485351562, 822.6915893554688, 0.41393712162971497]]","[[1718.6973876953125, 368.6063232421875, 1.2190966606140137], [1730.17822265625, 355.6473083496094, 2.0168662071228027], [1715.8270263671875, 357.0871887207031, 1.638284683227539], [1767.4913330078125, 361.4068908691406, 0.9195454120635986], [1718.6973876953125, 362.84674072265625, 0.20188476145267487], [1806.239501953125, 419.00244140625, 0.3807378113269806], [1725.872802734375, 417.5625305175781, 0.3280071020126343], [1811.97998046875, 503.9559020996094, 0.263725608587265], [1662.7276611328125, 459.3193359375, 0.5679599046707153], [1754.5751953125, 453.55975341796875, 0.4979589283466339], [1621.1092529296875, 397.4040832519531, 0.5366503596305847], [1827.7662353515625, 581.7098999023438, 0.1384519636631012], [1771.7965087890625, 580.27001953125, 0.2356044203042984], [1776.1019287109375, 695.4611206054688, 0.7764886617660522], [1730.17822265625, 658.0240478515625, 0.633497953414917], [1786.147705078125, 846.6494750976562, 0.41244369745254517], [1730.17822265625, 751.6168212890625, 0.665701687335968]]",[],"[([289.0, 545.0, 1474.0, 922.0], 0.519645631313324), ([852.0, 543.0, 1437.0, 934.0], 0.2166298776865005), ([266.0, 528.0, 1430.0, 693.0], 0.1277805268764495), ([351.0, 494.0, 868.0, 923.0], 0.0213116556406021), ([870.0, 535.0, 1444.0, 688.0], 0.0112702157348394)]",[],[]
videos/game_1.mp4,empty_event,71502,0,"[[275.5938415527344, 436.1881408691406, 1.3110624551773071], [281.349853515625, 424.691650390625, 1.030616044998169], [264.08184814453125, 427.5657653808594, 1.315906286239624], [281.349853515625, 410.321044921875, 0.25110986828804016], [226.6678924560547, 417.5063781738281, 0.7590064406394958], [297.1788330078125, 424.691650390625, 0.24062234163284302], [167.66896057128906, 437.62518310546875, 0.1828121393918991], [324.519775390625, 436.1881408691406, 0.29337671399116516], [138.8889923095703, 493.6705017089844, 0.11308073252439499], [292.8618469238281, 522.4116821289062, 0.1925913244485855], [137.4499969482422, 529.5970458984375, 0.19561508297920227], [269.83782958984375, 549.7158203125, 0.31202754378318787], [190.69293212890625, 555.4640502929688, 0.2498718500137329], [341.7878112792969, 633.0653076171875, 0.3371257781982422], [193.57093811035156, 671.8659057617188, 0.58122718334198], [364.811767578125, 732.222412109375, 0.49586501717567444], [174.86395263671875, 822.7572021484375, 0.45036542415618896]]","[[1717.769287109375, 367.38397216796875, 0.9260811805725098], [1729.2767333984375, 355.8772277832031, 1.5270171165466309], [1714.8927001953125, 355.8772277832031, 1.3393141031265259], [1766.67529296875, 361.630615234375, 0.8892304301261902], [1719.207763671875, 363.0689392089844, 0.17261037230491638], [1802.6356201171875, 419.1641540527344, 0.37343937158584595], [1723.5230712890625, 419.1641540527344, 0.3512301445007324], [1809.8275146484375, 501.1495056152344, 0.24415288865566254], [1664.54833984375, 459.43768310546875, 0.5976833701133728], [1750.852783203125, 453.6842956542969, 0.4028102159500122], [1617.0809326171875, 396.1507568359375, 0.6373820304870605], [1827.0885009765625, 581.696533203125, 0.149688258767128], [1773.867431640625, 580.2581176757812, 0.23619455099105835], [1776.744140625, 696.763671875, 0.7040664553642273], [1730.7152099609375, 656.4901733398438, 0.7123599052429199], [1785.3746337890625, 846.3508911132812, 0.3768952786922455], [1729.2767333984375, 751.4205932617188, 0.7013789415359497]]",[],"[([296.0, 544.0, 1468.0, 921.0], 0.5484313368797302), ([835.0, 536.0, 1431.0, 939.0], 0.2475686818361282), ([263.0, 527.0, 1421.0, 693.0], 0.1468342095613479), ([369.0, 579.0, 949.0, 914.0], 0.020183166489005), ([863.0, 535.0, 1444.0, 688.0], 0.0106181381270289), ([1129.0, 413.0, 1228.0, 535.0], 0.0103071965277194)]",[],[]
videos/game_1.mp4,empty_event,71502,1,"[[274.5215759277344, 435.0163879394531, 1.1623152494430542], [278.83221435546875, 424.9527587890625, 0.8000381588935852], [263.0263671875, 427.828125, 1.0320830345153809], [281.7060241699219, 409.1385192871094, 0.2243928462266922], [224.23019409179688, 416.32684326171875, 0.6771757006645203], [294.6380920410156, 423.5151062011719, 0.2480315864086151], [166.75437927246094, 437.8917236328125, 0.14807187020778656], [323.3760070800781, 435.0163879394531, 0.3847291171550751], [136.57957458496094, 491.08514404296875, 0.0948818176984787], [287.4535827636719, 525.5889892578125, 0.14282654225826263], [126.52130126953125, 538.5279541015625, 0.09270375967025757], [270.2108459472656, 551.4668579101562, 0.2637038230895996], [189.74472045898438, 557.217529296875, 0.2977100610733032], [343.4925231933594, 633.4135131835938, 0.33014243841171265], [194.05540466308594, 670.7926635742188, 0.5345345735549927], [366.4828796386719, 735.4873046875, 0.4427140951156616], [176.81265258789062, 821.7469482421875, 0.40975409746170044]]","[[1718.36328125, 367.9194030761719, 0.8724323511123657], [1728.4337158203125, 356.41485595703125, 1.1514036655426025], [1714.0472412109375, 356.41485595703125, 1.305150032043457], [1765.8380126953125, 362.1671447753906, 1.1375809907913208], [1718.36328125, 363.6051940917969, 0.2269122451543808], [1798.9267578125, 416.81365966796875, 0.3554269075393677], [1728.4337158203125, 418.25177001953125, 0.29644572734832764], [1806.1197509765625, 494.4693298339844, 0.29834502935409546], [1665.1337890625, 458.51763916015625, 0.6447561979293823], [1745.697265625, 457.0795593261719, 0.385761022567749], [1609.027099609375, 398.1188049316406, 0.42593511939048767], [1829.137939453125, 580.7532958984375, 0.15790748596191406], [1775.9085693359375, 580.7532958984375, 0.2401604950428009], [1777.34716796875, 697.23681640625, 0.8032739162445068], [1734.188232421875, 656.9708862304688, 0.8036752343177795], [1787.4176025390625, 848.2337646484375, 0.41814857721328735], [1729.872314453125, 751.88330078125, 0.7219429612159729]]",[],"[([292.0, 543.0, 1468.0, 921.0], 0.5453245639801025), ([854.0, 544.0, 1436.0, 933.0], 0.2302560657262802), ([276.0, 528.0, 1421.0, 697.0], 0.1838211417198181), ([368.0, 576.0, 943.0, 915.0], 0.0223352368921041), ([856.0, 535.0, 1444.0, 688.0], 0.0106319496408104)]",[],[]
videos/game_1.mp4,empty_event,71502,2,"[[274.2831115722656, 436.55279541015625, 0.9374749064445496], [280.0337829589844, 420.7129211425781, 0.7182186245918274], [262.78179931640625, 427.9128723144531, 1.124030351638794], [284.3467712402344, 409.19305419921875, 0.25687074661254883], [226.84017944335938, 417.8329772949219, 0.6295554637908936], [295.84808349609375, 420.7129211425781, 0.23620545864105225], [169.3336181640625, 437.99273681640625, 0.16455364227294922], [327.4766845703125, 436.55279541015625, 0.3563542068004608], [130.51669311523438, 499.9121398925781, 0.11009549349546432], [336.1026611328125, 437.99273681640625, 0.11978501826524734], [139.14266967773438, 521.511962890625, 0.10777932405471802], [272.8454284667969, 551.7515869140625, 0.2616611421108246], [190.89859008789062, 557.5115966796875, 0.2345728576183319], [341.85333251953125, 633.830810546875, 0.33016538619995117], [193.77392578125, 671.2704467773438, 0.5187335014343262], [364.85595703125, 731.7498779296875, 0.45997780561447144], [176.5219268798828, 822.4688720703125, 0.40289077162742615]]","[[1714.9791259765625, 367.9708251953125, 1.0103099346160889], [1726.4541015625, 356.4565734863281, 1.6731796264648438], [1713.5447998046875, 356.4565734863281, 1.3607388734817505], [1763.747314453125, 362.2137145996094, 0.9230597019195557], [1713.5447998046875, 362.2137145996094, 0.15608704090118408], [1796.737548828125, 418.3458251953125, 0.3305281400680542], [1725.0196533203125, 419.7850646972656, 0.25251713395118713], [1803.9093017578125, 496.06719970703125, 0.4121539890766144], [1666.2110595703125, 460.0850830078125, 0.7006698250770569], [1737.928955078125, 455.7672119140625, 0.4911552667617798], [1610.27099609375, 402.513671875, 0.3806944489479065], [1828.29345703125, 582.42431640625, 0.16710196435451508], [1775.22216796875, 582.42431640625, 0.24380725622177124], [1775.22216796875, 697.5670776367188, 0.636806845664978], [1732.19140625, 657.26708984375, 0.8908379673957825], [1785.2626953125, 847.2526245117188, 0.37570881843566895], [1730.757080078125, 752.2598266601562, 0.7554368376731873]]",[],"[([290.0, 545.0, 1478.0, 922.0], 0.5347033143043518), ([853.0, 544.0, 1436.0, 933.0], 0.2202993482351303), ([275.0, 528.0, 1417.0, 698.0], 0.1740295141935348), ([366.0, 573.0, 947.0, 915.0], 0.0223638024181127), ([865.0, 535.0, 1443.0, 688.0], 0.0102800466120243)]",[],[]
videos/game_1.mp4,empty_event,71570,-2,"[[316.1659240722656, 383.58837890625, 0.801838219165802], [316.1659240722656, 366.3399963378906, 0.5947502255439758], [301.83502197265625, 373.5268249511719, 0.8144619464874268], [261.7084655761719, 376.40155029296875, 0.1097634807229042], [261.7084655761719, 377.8388977050781, 0.6547151803970337], [306.1343078613281, 418.0851745605469, 0.1285584419965744], [197.21939086914062, 432.45880126953125, 0.16203609108924866], [283.204833984375, 498.5776062011719, 0.052370570600032806], [185.75466918945312, 540.26123046875, 0.4631667733192444], [306.1343078613281, 527.324951171875, 0.051466818898916245], [241.6451873779297, 546.0106811523438, 0.30956488847732544], [277.47247314453125, 546.0106811523438, 0.11765836924314499], [204.3848419189453, 557.5095825195312, 0.13785691559314728], [347.69390869140625, 629.3778686523438, 0.27231815457344055], [208.6841278076172, 669.6240844726562, 0.4556110203266144], [364.8910217285156, 732.8682250976562, 0.3949657082557678], [177.15611267089844, 821.98486328125, 0.3534020185470581]]","[[1674.418212890625, 388.0531311035156, 1.0170032978057861], [1678.7366943359375, 376.54449462890625, 1.4777586460113525], [1671.539306640625, 377.9830627441406, 0.8281952142715454], [1710.40576171875, 376.54449462890625, 1.0158257484436035], [1711.845458984375, 375.10589599609375, 0.4282684028148651], [1729.119384765625, 415.3861389160156, 0.35408511757850647], [1726.240478515625, 416.8247375488281, 0.06526000797748566], [1756.4700927734375, 478.68365478515625, 0.46037355065345764], [1729.119384765625, 513.2095336914062, 0.09005770087242126], [1678.7366943359375, 494.50799560546875, 0.38979455828666687], [1658.583740234375, 513.2095336914062, 0.11527272313833237], [1806.8525390625, 560.6826782226562, 0.11094406992197037], [1773.7440185546875, 567.8756103515625, 0.10321453958749771], [1740.6353759765625, 678.6461791992188, 0.4995115399360657], [1720.4822998046875, 644.1202392578125, 0.4294973313808441], [1770.864990234375, 823.9427490234375, 0.30824050307273865], [1736.3170166015625, 746.2594604492188, 0.34844106435775757]]",[],"[([292.0, 540.0, 1467.0, 924.0], 0.5508937239646912), ([304.0, 526.0, 1438.0, 691.0], 0.1945334076881408), ([376.0, 572.0, 948.0, 918.0], 0.0230994131416082), ([857.0, 534.0, 1442.0, 689.0], 0.0115346452221274), ([911.0, 581.0, 1376.0, 928.0], 0.0106973573565483)]",[],[]
videos/game_1.mp4,empty_event,71570,-1,"[[313.3658447265625, 381.0055236816406, 0.7927624583244324], [313.3658447265625, 369.49176025390625, 0.6436384916305542], [301.8789367675781, 372.3702392578125, 0.8677327632904053], [309.0582580566406, 370.93096923828125, 0.10165856033563614], [260.2389221191406, 379.5663146972656, 0.8463448286056519], [303.3148193359375, 419.8643493652344, 0.16511598229408264], [197.0609588623047, 431.37811279296875, 0.18251217901706696], [273.16168212890625, 500.4604797363281, 0.1280384510755539], [184.13816833496094, 540.758544921875, 0.4243490397930145], [301.8789367675781, 529.2448120117188, 0.05964890494942665], [234.3933868408203, 549.393798828125, 0.33597707748413086], [277.4692687988281, 543.636962890625, 0.1321367472410202], [204.24026489257812, 558.0291137695312, 0.14175517857074738], [346.3907165527344, 628.5507202148438, 0.2513715922832489], [208.5478515625, 668.8487548828125, 0.40137776732444763], [365.0569152832031, 736.491943359375, 0.4895939528942108], [176.9588623046875, 822.8449096679688, 0.33356404304504395]]","[[1673.59375, 386.4585266113281, 0.9738240242004395], [1679.3177490234375, 376.39276123046875, 1.0343888998031616], [1670.731689453125, 377.83074951171875, 0.9778119921684265], [1707.937744140625, 373.516845703125, 0.5761273503303528], [1710.7998046875, 372.078857421875, 0.31457188725471497], [1733.69580078125, 413.7798156738281, 0.32490307092666626], [1722.247802734375, 418.09368896484375, 0.07782137393951416], [1755.16064453125, 474.17425537109375, 0.48649972677230835], [1772.332763671875, 482.8020324707031, 0.04002668336033821], [1685.041748046875, 491.4298095703125, 0.29222336411476135], [1662.145751953125, 502.9335021972656, 0.07555603981018066], [1808.1077880859375, 559.0140380859375, 0.1011822447180748], [1775.1947021484375, 566.2039184570312, 0.11718428879976273], [1740.850830078125, 675.4890747070312, 0.5309759378433228], [1719.3857421875, 643.8538818359375, 0.4164046347141266], [1770.9017333984375, 825.0372314453125, 0.24847331643104553], [1736.5576171875, 744.5112915039062, 0.30694565176963806]]",[],"[([296.0, 540.0, 1460.0, 925.0], 0.513434648513794), ([304.0, 525.0, 1443.0, 691.0], 0.1832040697336197), ([376.0, 580.0, 921.0, 917.0], 0.0215813778340816), ([913.0, 579.0, 1379.0, 929.0], 0.0112450830638408)]",[],[]
