Path,Event frame,Sequence frame,Keypoints left,Left score,Left players left hip,Left players right hip,Keypoints right,Right score,Right players left hip,Right players right hip
videos/game_1.mp4,71165,-2,"[[0.14869335492451985, 0.27680957935474537, 1.4374065399169922], [0.14944082895914715, 0.26615592108832464, 1.6202903985977173], [0.14271356264750162, 0.26615592108832464, 2.678950309753418], [0.14794588088989258, 0.2674876460322627, 0.22696776688098907], [0.12028934955596923, 0.268819342719184, 1.0623528957366943], [0.14869335492451985, 0.3207558243362992, 0.27282682061195374], [0.08964292208353679, 0.3327411510326244, 0.2263706773519516], [0.14346102078755696, 0.4059848926685475, 0.07799553126096725], [0.07768333752950032, 0.4286238776312934, 0.361654669046402], [0.1509357770284017, 0.4485994692201968, 0.1341724395751953], [0.12327924569447836, 0.44593604758933736, 0.34417247772216797], [0.14346102078755696, 0.4925456859447338, 0.1658473014831543], [0.10608734289805094, 0.5018676192672165, 0.15643590688705444], [0.16812766393025716, 0.5897601092303241, 0.34822365641593933], [0.11281460126241048, 0.6150624593098958, 0.48134785890579224], [0.16962261199951173, 0.6856428358289931, 0.4955597221851349], [0.10459239482879638, 0.7548914591471354, 0.38813409209251404]]",0.9997908473014832,"[0.14346102078755696, 0.4925456859447338, 0.1658473014831543]","[0.10608734289805094, 0.5018676192672165, 0.15643590688705444]","[[0.8255514144897461, 0.3356505217375579, 0.53499436378479], [0.8300332387288412, 0.32367443508572047, 0.8424632549285889], [0.8233105977376302, 0.32367443508572047, 0.6420369744300842], [0.849454116821289, 0.32234375565140333, 0.7917332649230957], [0.849454116821289, 0.32234375565140333, 0.10088694095611572], [0.8748507817586263, 0.3848856042932581, 0.14672303199768066], [0.8262983957926432, 0.3835548966019242, 0.21945445239543915], [0.8741038004557292, 0.47271030567310474, 0.2787969708442688], [0.8106122334798177, 0.43412063033492476, 0.05430499464273453], [0.8300332387288412, 0.45408082184968174, 0.23968878388404846], [0.8046365737915039, 0.4407740275065104, 0.07850131392478943], [0.873356819152832, 0.5285987571433738, 0.08978339284658432], [0.8457194010416667, 0.5285987571433738, 0.13285160064697266], [0.8472133000691732, 0.629730224609375, 0.28047364950180054], [0.8248044331868489, 0.6230768274377894, 0.4951343536376953], [0.8404906590779623, 0.756144544813368, 0.3201855719089508], [0.8352619171142578, 0.7002561216001157, 0.24098049104213715]]",0.9996044039726257,"[0.873356819152832, 0.5285987571433738, 0.08978339284658432]","[0.8457194010416667, 0.5285987571433738, 0.13285160064697266]"
videos/game_1.mp4,71165,-1,"[[0.14837034543355307, 0.2775150157787182, 1.5340577363967896], [0.14837034543355307, 0.2655303672507957, 2.0674192905426025], [0.1423768679300944, 0.26686197916666665, 2.0988917350769043], [0.14837034543355307, 0.26686197916666665, 0.2408231496810913], [0.11990129947662354, 0.2695252312554253, 0.7698094844818115], [0.14911953608194986, 0.321458661114728, 0.2717443108558655], [0.08993386427561442, 0.33344328138563367, 0.19403065741062164], [0.1446244239807129, 0.4040194758662471, 0.07222846895456314], [0.07719771067301433, 0.43198360866970487, 0.38737261295318604], [0.1506179173787435, 0.4466315375434028, 0.15293388068675995], [0.1251456022262573, 0.4466315375434028, 0.26806187629699707], [0.14387524922688802, 0.49457007514105905, 0.16584567725658417], [0.10566677252451578, 0.5012282194914641, 0.16352571547031403], [0.16859838167826335, 0.5904471503363715, 0.344483345746994], [0.11315863132476807, 0.6144163908781829, 0.44556453824043274], [0.1700967311859131, 0.6849926418728298, 0.5179567933082581], [0.10491757392883301, 0.7555687798394097, 0.425474613904953]]",0.9997480511665344,"[0.14387524922688802, 0.49457007514105905, 0.16584567725658417]","[0.10566677252451578, 0.5012282194914641, 0.16352571547031403]","[[0.8258922576904297, 0.3401203861942998, 0.9094211459159851], [0.8303852717081706, 0.3294566401728877, 0.6941131353378296], [0.8236458460489909, 0.3294566401728877, 0.8034530878067017], [0.8491058985392252, 0.32145883065682873, 0.811619222164154], [0.8228969573974609, 0.33078963668258105, 0.12340258806943893], [0.8730683008829753, 0.3854413350423177, 0.15462857484817505], [0.8258922576904297, 0.3854413350423177, 0.22924865782260895], [0.8745658874511719, 0.47208432798032407, 0.2673335671424866], [0.8101669311523437, 0.43342824865270546, 0.07739517092704773], [0.8303852717081706, 0.4574216489438657, 0.23984092473983765], [0.7989346186319987, 0.45208977593315974, 0.03613827005028725], [0.8745658874511719, 0.5267359980830439, 0.08850841969251633], [0.8476082483927408, 0.5267359980830439, 0.1371382623910904], [0.846859359741211, 0.6307076348198785, 0.3491096496582031], [0.8251434961954752, 0.6240427652994792, 0.340701699256897], [0.8408687591552735, 0.7573397035951968, 0.29251962900161743], [0.8348781585693359, 0.7026879204644098, 0.25243693590164185]]",0.9996021389961243,"[0.8745658874511719, 0.5267359980830439, 0.08850841969251633]","[0.8476082483927408, 0.5267359980830439, 0.1371382623910904]"
videos/game_1.mp4,71165,0,"[[0.14797646204630535, 0.2781068872522425, 1.463839054107666], [0.14797646204630535, 0.26744520399305555, 2.292553424835205], [0.14125938415527345, 0.26744520399305555, 1.9084419012069702], [0.14797646204630535, 0.26744520399305555, 0.2199297696352005], [0.11961544354756673, 0.26877788967556426, 0.8764698505401611], [0.14872280756632486, 0.32075370506004053, 0.3407989740371704], [0.08752272129058838, 0.3367462440773293, 0.19516073167324066], [0.1434984048207601, 0.40471462673611114, 0.09406611323356628], [0.07632757822672526, 0.43270156295211226, 0.3732393980026245], [0.14946913719177246, 0.44736141628689235, 0.17186668515205383], [0.12260080973307291, 0.44736141628689235, 0.3361022174358368], [0.1434984048207601, 0.49400634765625, 0.17893807590007782], [0.10543493429819743, 0.5020026312934027, 0.16989780962467194], [0.1688740571339925, 0.5886289243344908, 0.38216084241867065], [0.11289835770924886, 0.6139504891854746, 0.4488902986049652], [0.17036673227945964, 0.6845842714662905, 0.5219709277153015], [0.10468859672546386, 0.7552180537471065, 0.44384920597076416]]",0.9997708201408386,"[0.1434984048207601, 0.49400634765625, 0.17893807590007782]","[0.10543493429819743, 0.5020026312934027, 0.16989780962467194]","[[0.8246953964233399, 0.339353519015842, 0.8308067917823792], [0.8291718165079752, 0.3287025734230324, 0.9255315661430359], [0.8224571228027344, 0.3287025734230324, 0.9381608963012695], [0.8478237152099609, 0.3233770582411024, 0.5957961678504944], [0.8217110315958659, 0.3300339310257523, 0.13637350499629974], [0.8716981252034505, 0.3832887437608507, 0.16472525894641876], [0.8261875152587891, 0.3846201296205874, 0.2796911597251892], [0.8739363352457682, 0.47648473668981484, 0.24762561917304993], [0.8112660090128581, 0.43121812608506943, 0.10354378819465637], [0.8284257253011068, 0.4578455041956018, 0.3019391596317291], [0.7985827128092448, 0.46183960526077833, 0.10436718910932541], [0.8739363352457682, 0.5270767777054398, 0.10946697741746902], [0.8463315963745117, 0.5257453635886863, 0.15290527045726776], [0.8478237152099609, 0.6295923303674769, 0.4822746515274048], [0.8261875152587891, 0.6282609727647569, 0.4188923239707947], [0.8403629938761393, 0.7574039035373263, 0.32177430391311646], [0.8358865102132161, 0.7028177331995081, 0.3050799071788788]]",0.9993294477462769,"[0.8739363352457682, 0.5270767777054398, 0.10946697741746902]","[0.8463315963745117, 0.5257453635886863, 0.15290527045726776]"
videos/game_1.mp4,71165,1,"[[0.14724283218383788, 0.27919478239836515, 1.2153555154800415], [0.14724283218383788, 0.26721798932110824, 1.9770431518554688], [0.14050167401631672, 0.26854875352647567, 1.4405548572540283], [0.1479918638865153, 0.26721798932110824, 0.21066369116306305], [0.1195291519165039, 0.26987951773184315, 0.8133673667907715], [0.14874087969462077, 0.3231096338342737, 0.3198099136352539], [0.0888193925221761, 0.3350863986545139, 0.18896034359931946], [0.14274872144063314, 0.40561630814163774, 0.10239879786968231], [0.07608608404795329, 0.43090060198748553, 0.3623499572277069], [0.14874087969462077, 0.4468696594238281, 0.17185552418231964], [0.12177621523539225, 0.4468696594238281, 0.37475836277008057], [0.14349775314331054, 0.49344601101345487, 0.16835515201091766], [0.10454878012339273, 0.5027612756799769, 0.15877410769462585], [0.1689643700917562, 0.5892601860894098, 0.3419046103954315], [0.11278798580169677, 0.6145445647063079, 0.4179788827896118], [0.17046240170796711, 0.6850744176793981, 0.5044768452644348], [0.10529779593149821, 0.7556043836805556, 0.3948747217655182]]",0.9997809529304504,"[0.14349775314331054, 0.49344601101345487, 0.16835515201091766]","[0.10454878012339273, 0.5027612756799769, 0.15877410769462585]","[[0.8240370432535807, 0.3398772063078704, 0.6538715958595276], [0.8285359700520833, 0.32921922471788195, 0.948810338973999], [0.8210377375284831, 0.32921922471788195, 0.7729367017745972], [0.8472813924153646, 0.3238902621799045, 0.44979435205459595], [0.8210377375284831, 0.3305514865451389, 0.11168601363897324], [0.871275520324707, 0.3838413097240307, 0.186455637216568], [0.824786885579427, 0.3851735715512876, 0.2483694851398468], [0.8742748260498047, 0.47443406846788194, 0.2614617347717285], [0.811290168762207, 0.431802170364945, 0.06683246791362762], [0.8300355911254883, 0.45977930139612266, 0.33345431089401245], [0.796293830871582, 0.45711483425564237, 0.08666275441646576], [0.8742748260498047, 0.5263916015625, 0.11314965784549713], [0.8472813924153646, 0.5250594527633102, 0.17463840544223785], [0.8480312347412109, 0.6289745754665799, 0.45297858119010925], [0.8270363489786784, 0.6276423701533564, 0.4189131259918213], [0.8405330022176106, 0.7582025033456308, 0.3084885776042938], [0.8360340754191081, 0.7022480717411748, 0.2715068459510803]]",0.9991349577903748,"[0.8742748260498047, 0.5263916015625, 0.11314965784549713]","[0.8472813924153646, 0.5250594527633102, 0.17463840544223785]"
videos/game_1.mp4,71165,2,"[[0.1471807320912679, 0.2799375463415075, 1.4706326723098755], [0.1471807320912679, 0.2679605554651331, 2.341839075088501], [0.1404405434926351, 0.26929134792751735, 2.179097890853882], [0.1471807320912679, 0.26929134792751735, 0.25033971667289734], [0.11872214476267497, 0.27062211213288484, 0.8914232850074768], [0.1479296366373698, 0.3251839249222367, 0.3101852238178253], [0.08651901086171468, 0.3384916800039786, 0.19420725107192993], [0.1404405434926351, 0.4090228045428241, 0.10406606644392014], [0.0752853552500407, 0.43164596557617185, 0.40466904640197754], [0.1471807320912679, 0.4502768339934172, 0.15744365751743317], [0.12096888224283854, 0.4489460697880498, 0.3021237850189209], [0.14268728892008464, 0.4928616559063947, 0.17789240181446075], [0.10449284712473551, 0.5021770901150173, 0.16739344596862793], [0.1696480433146159, 0.5886775264033565, 0.41894885897636414], [0.1134797732035319, 0.6113006591796875, 0.4128211736679077], [0.17039694786071777, 0.6844933403862847, 0.5762552618980408], [0.10449284712473551, 0.7550244366681135, 0.3832671046257019]]",0.9997825026512146,"[0.14268728892008464, 0.4928616559063947, 0.17789240181446075]","[0.10449284712473551, 0.5021770901150173, 0.16739344596862793]","[[0.8238295237223308, 0.3401993645562066, 0.7813804149627686], [0.8283178329467773, 0.32953751175491897, 1.0530933141708374], [0.82083740234375, 0.32953751175491897, 0.8692344427108765], [0.8462709426879883, 0.3228738572862413, 0.4818500876426697], [0.82083740234375, 0.33087022569444446, 0.13258272409439087], [0.8717046101888021, 0.3841794897008825, 0.19564655423164368], [0.8260737101236979, 0.386844974093967, 0.2496405690908432], [0.8746968587239583, 0.47213982476128474, 0.3232576251029968], [0.8073724746704102, 0.43349058363172743, 0.07485097646713257], [0.8298138936360677, 0.46014520150643806, 0.30757471919059753], [0.7924114863077799, 0.45214886135525173, 0.08162946999073029], [0.8746968587239583, 0.526781830964265, 0.10958483815193176], [0.8477671305338542, 0.5254490605107061, 0.17248830199241638], [0.8485151290893554, 0.6294022171585648, 0.3804909288883209], [0.8275697708129883, 0.6240712483723958, 0.4262251555919647], [0.8410346984863282, 0.7560116803204572, 0.3421647250652313], [0.8357982635498047, 0.7027024445710359, 0.26727294921875]]",0.9992948770523071,"[0.8746968587239583, 0.526781830964265, 0.10958483815193176]","[0.8477671305338542, 0.5254490605107061, 0.17248830199241638]"
videos/game_1.mp4,71260,-2,"[[0.1604355494181315, 0.34368715639467595, 0.9887762665748596], [0.16568565368652344, 0.33303361115632235, 1.822858452796936], [0.15593547821044923, 0.33303361115632235, 1.7975541353225708], [0.17018574078877766, 0.32371176260489004, 0.364309698343277], [0.13793514569600424, 0.32371176260489004, 0.924827516078949], [0.1776858647664388, 0.3530090049461082, 0.26174405217170715], [0.11168466409047445, 0.3703210053620515, 0.17121723294258118], [0.1784358819325765, 0.41160348962854454, 0.19310110807418823], [0.10943461259206136, 0.42758384987160014, 0.11778039485216141], [0.17543582916259765, 0.4728613959418403, 0.14934928715229034], [0.11468471686045328, 0.46886630588107636, 0.12511774897575378], [0.1649356524149577, 0.49683182327835645, 0.19760754704475403], [0.12368488311767578, 0.5048220033998843, 0.17969946563243866], [0.19493619600931802, 0.5833918818721064, 0.25675028562545776], [0.11693476041158041, 0.6126891524703414, 0.42935752868652344], [0.1896860917409261, 0.6806055139612268, 0.45720869302749634], [0.10568454265594482, 0.7498535721390336, 0.3450511395931244]]",0.9989626407623291,"[0.1649356524149577, 0.49683182327835645, 0.19760754704475403]","[0.12368488311767578, 0.5048220033998843, 0.17969946563243866]","[[0.8399930953979492, 0.3516517921730324, 1.1124377250671387], [0.8437260945638021, 0.34100779780635126, 1.032057523727417], [0.8384998957316081, 0.34233827944155093, 1.4174925088882446], [0.8631380081176758, 0.34233827944155093, 0.9283972978591919], [0.8631380081176758, 0.34233827944155093, 0.26548057794570923], [0.8758304595947266, 0.39023638124819154, 0.2222059816122055], [0.8534320831298828, 0.39688890245225694, 0.1951911747455597], [0.8832965850830078, 0.45942250004521124, 0.26335862278938293], [0.8392464955647786, 0.4674055311414931, 0.02638387680053711], [0.8384998957316081, 0.45143952546296295, 0.2537842094898224], [0.8258073806762696, 0.48736306649667244, 0.10902197659015656], [0.9056949615478516, 0.5219561541521991, 0.07850894331932068], [0.8892695109049479, 0.5206256442599826, 0.08723080158233643], [0.8698575337727864, 0.6230743408203125, 0.35052505135536194], [0.8594050089518229, 0.6097692984121817, 0.36450323462486267], [0.8653778711954753, 0.7601160685221354, 0.26811695098876953], [0.87732359568278, 0.68560791015625, 0.19004274904727936]]",0.9991788268089294,"[0.9056949615478516, 0.5219561541521991, 0.07850894331932068]","[0.8892695109049479, 0.5206256442599826, 0.08723080158233643]"
videos/game_1.mp4,71260,-1,"[[0.16181872685750326, 0.34392259385850693, 1.081316351890564], [0.16630255381266276, 0.33193944295247396, 1.880684494972229], [0.15658758481343588, 0.333270913583261, 1.9858101606369019], [0.17078636487325033, 0.32261923330801506, 0.36792463064193726], [0.1386522928873698, 0.32261923330801506, 0.958956241607666], [0.17751212120056153, 0.3519113611291956, 0.2467764914035797], [0.11249663829803466, 0.3692203380443432, 0.1574753224849701], [0.17825942039489745, 0.4104956167715567, 0.14191272854804993], [0.10950742562611898, 0.42114732530381943, 0.12388242036104202], [0.17527019182840983, 0.4704113147876881, 0.16546714305877686], [0.11623316605885824, 0.4704113147876881, 0.1628050059080124], [0.16480793952941894, 0.49704052960431133, 0.18859799206256866], [0.12445351282755533, 0.5036978827582466, 0.15964755415916443], [0.1954474131266276, 0.5835854989510996, 0.24564802646636963], [0.11698046525319418, 0.6115460996274595, 0.42388972640037537], [0.18946897188822429, 0.6794506496853299, 0.4624766707420349], [0.10502359867095948, 0.7500180279767071, 0.3480370044708252]]",0.9990835189819336,"[0.16480793952941894, 0.49704052960431133, 0.18859799206256866]","[0.12445351282755533, 0.5036978827582466, 0.15964755415916443]","[[0.8400463104248047, 0.35212888364438655, 1.016800880432129], [0.8445182164510091, 0.34148113109447337, 1.4106872081756592], [0.838555653889974, 0.3428120930989583, 1.3730010986328125], [0.8624058405558268, 0.3428120930989583, 0.9062535166740417], [0.8631511688232422, 0.3428120930989583, 0.2199561595916748], [0.8758216222127279, 0.3893961023401331, 0.20377226173877716], [0.854952621459961, 0.3973819308810764, 0.15065348148345947], [0.8810388565063476, 0.45727564493815104, 0.2057538628578186], [0.838555653889974, 0.4492898163972078, 0.025433072820305824], [0.8393009821573894, 0.4532827306676794, 0.16518999636173248], [0.8281211217244466, 0.48522604483145254, 0.11862512677907944], [0.9056343078613281, 0.522493263527199, 0.07505814731121063], [0.8884920120239258, 0.5211623015227141, 0.08303621411323547], [0.869858996073405, 0.6263090345594619, 0.34656211733818054], [0.8601698557535807, 0.6090064154730903, 0.3899158835411072], [0.8676230112711588, 0.7580752337420428, 0.25868213176727295], [0.8773121515909831, 0.6888647008825232, 0.21591803431510925]]",0.9991932511329651,"[0.9056343078613281, 0.522493263527199, 0.07505814731121063]","[0.8884920120239258, 0.5211623015227141, 0.08303621411323547]"
videos/game_1.mp4,71260,0,"[[0.16212639808654786, 0.34214234528718174, 1.0436102151870728], [0.16660091082255046, 0.3314759713632089, 1.730833649635315], [0.1569061279296875, 0.3314759713632089, 1.8909341096878052], [0.17107542355855307, 0.32214284826208045, 0.33879363536834717], [0.13975383440653483, 0.32214284826208045, 0.8674340844154358], [0.17778719266255696, 0.3514754401312934, 0.24202142655849457], [0.11290675004323324, 0.3688083507396557, 0.16817449033260345], [0.17778719266255696, 0.40880740130389176, 0.10192716121673584], [0.10917798678080241, 0.4194737752278646, 0.09484904259443283], [0.17480417887369792, 0.4714724787959346, 0.14972177147865295], [0.11365249951680502, 0.4514730100278501, 0.11209270358085632], [0.16510939598083496, 0.4954718695746528, 0.17952296137809753], [0.12483878135681152, 0.5034717135959201, 0.1427602916955948], [0.19493948618570964, 0.5821364226164641, 0.2525418996810913], [0.11738126277923584, 0.6114689579716435, 0.5140979290008545], [0.18971921602884928, 0.6781340422453703, 0.4431469738483429], [0.10470347404479981, 0.7514655219184028, 0.3198474943637848]]",0.999011754989624,"[0.16510939598083496, 0.4954718695746528, 0.17952296137809753]","[0.12483878135681152, 0.5034717135959201, 0.1427602916955948]","[[0.8401740392049154, 0.353233563458478, 1.1039537191390991], [0.8439041137695312, 0.342587732385706, 0.9871119856834412], [0.838681983947754, 0.3439184683340567, 0.9920939803123474], [0.8633008321126302, 0.3439184683340567, 0.7952266931533813], [0.8640467961629231, 0.3439184683340567, 0.24274426698684692], [0.8752371470133463, 0.3904940852412471, 0.22577714920043945], [0.8543485005696615, 0.3998091803656684, 0.1737026572227478], [0.8804593404134115, 0.459692128499349, 0.22635190188884735], [0.8401740392049154, 0.469007251880787, 0.019373051822185516], [0.838681983947754, 0.45303847701461225, 0.2025030553340912], [0.827491569519043, 0.4876374986436632, 0.13316532969474792], [0.9080623626708985, 0.5235672562210648, 0.08319166302680969], [0.8879196802775066, 0.5222365202727142, 0.0932822898030281], [0.8700150807698568, 0.6247028492115162, 0.3113764226436615], [0.861062749226888, 0.6113955462420428, 0.3000642955303192], [0.8715071360270182, 0.7604374638310185, 0.24578748643398285], [0.8767293294270834, 0.6872472692418982, 0.18481382727622986]]",0.9992340803146362,"[0.9080623626708985, 0.5235672562210648, 0.08319166302680969]","[0.8879196802775066, 0.5222365202727142, 0.0932822898030281]"
videos/game_1.mp4,71260,1,"[[0.16251600583394368, 0.3412735833062066, 1.0532130002975464], [0.1669913132985433, 0.33060980902777776, 1.7021583318710327], [0.15729479789733886, 0.3319427772804543, 1.6070888042449951], [0.17146663665771483, 0.3226119429976852, 0.3549610376358032], [0.1401394049326579, 0.32127897474500866, 0.7661325335502625], [0.17668784459431966, 0.3519373858416522, 0.21408505737781525], [0.11403338114420573, 0.3692660578974971, 0.16306781768798828], [0.1759419600168864, 0.41458717628761577, 0.14861281216144562], [0.11179571946461996, 0.4279168870713976, 0.07820553332567215], [0.1759419600168864, 0.4732379772044994, 0.1596727967262268], [0.12223811944325765, 0.4759039419668692, 0.08365213871002197], [0.16549954414367676, 0.49589855052806714, 0.1718374490737915], [0.12522168159484864, 0.5038964165581598, 0.1568019688129425], [0.19458912213643392, 0.5812088577835648, 0.26230135560035706], [0.11776281197865804, 0.6118672688802084, 0.4709550440311432], [0.1893679141998291, 0.6798489040798611, 0.49241572618484497], [0.10508273442586263, 0.7478305957935475, 0.3775084614753723]]",0.9987805485725403,"[0.16549954414367676, 0.49589855052806714, 0.1718374490737915]","[0.12522168159484864, 0.5038964165581598, 0.1568019688129425]","[[0.8403252283732097, 0.35273505316840276, 0.9944403767585754], [0.8440638860066731, 0.3434235466851128, 0.8259355425834656], [0.8388298034667969, 0.3434235466851128, 0.9954664707183838], [0.8627570470174154, 0.34475374575014467, 0.7423793077468872], [0.8642524719238281, 0.3434235466851128, 0.2481812834739685], [0.875468381245931, 0.389980881302445, 0.2192777544260025], [0.8552797953287761, 0.39929238778573495, 0.1529570370912552], [0.8792070388793946, 0.4618121959544994, 0.2765090763568878], [0.8470547993977865, 0.46979347511574077, 0.025946471840143204], [0.8388298034667969, 0.4538309450502749, 0.22459839284420013], [0.828361701965332, 0.48708620424623844, 0.12612202763557434], [0.907620620727539, 0.5230018333152489, 0.07893158495426178], [0.8881797154744466, 0.5230018333152489, 0.09402475506067276], [0.8702342987060547, 0.629418549714265, 0.310810387134552], [0.8612616221110027, 0.6121258205837674, 0.31364643573760986], [0.875468381245931, 0.7637697007921007, 0.28661713004112244], [0.8769638061523437, 0.6879477606879341, 0.15595978498458862]]",0.9993411898612976,"[0.907620620727539, 0.5230018333152489, 0.07893158495426178]","[0.8881797154744466, 0.5230018333152489, 0.09402475506067276]"
videos/game_1.mp4,71260,2,"[[0.16321897506713867, 0.34128107141565395, 0.860863983631134], [0.16770448684692382, 0.33062382450810185, 1.4795374870300293], [0.15873346328735352, 0.33062382450810185, 1.5999926328659058], [0.17218999862670897, 0.3212987263997396, 0.3237948715686798], [0.1407914161682129, 0.3212987263997396, 0.8223648071289062], [0.17817068099975586, 0.35593479297779224, 0.2088216245174408], [0.11462593078613281, 0.36792416042751735, 0.16602647304534912], [0.17592792510986327, 0.4172139768247251, 0.21723991632461548], [0.12359695434570313, 0.4984755339445891, 0.16803300380706787], [0.1736851692199707, 0.4731645654748987, 0.17293232679367065], [0.12359695434570313, 0.45717863859953706, 0.043126627802848816], [0.16546173095703126, 0.4958112363462095, 0.16179077327251434], [0.1258397102355957, 0.5024719803421586, 0.14123669266700745], [0.19461755752563475, 0.5824014169198496, 0.2712312936782837], [0.11761627991994222, 0.6130409523292825, 0.4614538848400116], [0.18938446044921875, 0.6796487878870081, 0.49971020221710205], [0.1056549072265625, 0.74758871572989, 0.40699371695518494]]",0.9987888932228088,"[0.16546173095703126, 0.4958112363462095, 0.16179077327251434]","[0.1258397102355957, 0.5024719803421586, 0.14123669266700745]","[[0.8408316294352214, 0.3536876254611545, 0.7155947685241699], [0.844564946492513, 0.3417174727828414, 0.662368655204773], [0.8385917027791341, 0.3430475023057726, 0.5709496140480042], [0.863231341044108, 0.34570753309461805, 0.5169347524642944], [0.8639779408772786, 0.3443775035716869, 0.2319972813129425], [0.8751778284708659, 0.3922581990559896, 0.2217896282672882], [0.8550181070963542, 0.4015683209454572, 0.1696700006723404], [0.8781644821166992, 0.4627492551450376, 0.2932073175907135], [0.8475515365600585, 0.47205937703450523, 0.040488287806510925], [0.8400850296020508, 0.4547691345214844, 0.29654499888420105], [0.8281385421752929, 0.48535953097873263, 0.06562230736017227], [0.9065373738606771, 0.5212701302987558, 0.07681911438703537], [0.8893642425537109, 0.5212701302987558, 0.08572155982255936], [0.8699512481689453, 0.6290016456886575, 0.37714648246765137], [0.8609914143880208, 0.6103814019097222, 0.2815217077732086], [0.8789110819498698, 0.7646636962890625, 0.25290346145629883], [0.8789110819498698, 0.6888525503653067, 0.19521482288837433]]",0.9995373487472534,"[0.9065373738606771, 0.5212701302987558, 0.07681911438703537]","[0.8893642425537109, 0.5212701302987558, 0.08572155982255936]"
videos/game_1.mp4,71335,-2,"[[0.17342031796773275, 0.3401262353967737, 1.1057907342910767], [0.1719221274058024, 0.32813743308738424, 0.7626852989196777], [0.16667847633361815, 0.3308016176576968, 1.1743861436843872], [0.1696748415629069, 0.332133709942853, 0.09926094114780426], [0.14495474497477215, 0.3387941431116175, 0.7378615736961365], [0.16892574628194174, 0.37209628069842304, 0.17020857334136963], [0.10974732240041098, 0.3867492393211082, 0.1838783174753189], [0.16443117459615073, 0.4253797460485388, 0.04116763547062874], [0.10375457604726156, 0.4879877726236979, 0.37480610609054565], [0.16443117459615073, 0.479995275426794, 0.1033477708697319], [0.13371834754943848, 0.5039728235315394, 0.28414589166641235], [0.14720203081766764, 0.4973123621057581, 0.12020387500524521], [0.1104964256286621, 0.5093011361581308, 0.14299020171165466], [0.183158540725708, 0.5825658727575231, 0.24830670654773712], [0.10974732240041098, 0.6172001591435186, 0.36914893984794617], [0.1899003823598226, 0.6811402497468171, 0.4140263497829437], [0.09251817067464192, 0.7597332424587674, 0.3432665467262268]]",0.9988682270050049,"[0.14720203081766764, 0.4973123621057581, 0.12020387500524521]","[0.1104964256286621, 0.5093011361581308, 0.14299020171165466]","[[0.8621428807576498, 0.37021176373517073, 0.6331912875175476], [0.8643809000651042, 0.35821400395146125, 0.6878817677497864], [0.8606508255004883, 0.35954708523220485, 0.4677070677280426], [0.8815390268961588, 0.3568809226707176, 0.9720345735549927], [0.8822851181030273, 0.3568809226707176, 0.3897880017757416], [0.8852691014607748, 0.40753809611002606, 0.2396453469991684], [0.9024273554484049, 0.3968734176070602, 0.09317274391651154], [0.8897451400756836, 0.472859220151548, 0.3535720705986023], [0.897951316833496, 0.48219078911675345, 0.04645019769668579], [0.8569207509358724, 0.4635276511863426, 0.3106670081615448], [0.8524447123209635, 0.47819157353153935, 0.08842740207910538], [0.9143634796142578, 0.5488450226960359, 0.0784951001405716], [0.9300296783447266, 0.55284423828125, 0.03936704248189926], [0.8643809000651042, 0.6554917512116609, 0.42963793873786926], [0.8957132339477539, 0.6088338216145833, 0.08311428874731064], [0.8949672063191731, 0.7821347271954572, 0.24761152267456055], [0.8845231374104817, 0.6954842461480035, 0.23149992525577545]]",0.9991826415061951,"[0.9143634796142578, 0.5488450226960359, 0.0784951001405716]","[0.9300296783447266, 0.55284423828125, 0.03936704248189926]"
